vendas;;;;Anuncios;;Envios;
Numero da Venda;Data da Venda;Estado Atual;Quantidade por SKU;SKU;Loja Oficial;Data a Caminho;Data de Entrega
2000011125815057;19 de janeiro de 2026 22:09 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:37;23 de janeiro | 11:05
2000011125662223;19 de janeiro de 2026 22:00 hs.;Para entregar na coleta do dia 6 de fevereiro;1;4-ALLEGRA-ND;Dom Stark; ; 
2000011125421011;19 de janeiro de 2026 21:50 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 01:27;22 de janeiro | 15:43
2000011125157145;19 de janeiro de 2026 21:46 hs.;Cancelada pelo comprador;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011125401593;19 de janeiro de 2026 21:44 hs.;Entregue;1;10-ALLEGRA-PT;Dom Stark;21 de janeiro | 03:20;22 de janeiro | 16:14
2000011125310651;19 de janeiro de 2026 21:40 hs.;Envio reagendado;1;2-ALLEGRA-PT;Dom Stark;24 de janeiro | 03:43; 
2000011125128735;19 de janeiro de 2026 21:30 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 02:19;22 de janeiro | 09:39
2000014784634834;19 de janeiro de 2026 21:29 hs.;Reclamação encerrada com reembolso para o comprador;1;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 07:12;22 de janeiro | 12:09
2000011124820385;19 de janeiro de 2026 21:12 hs.;Para entregar na coleta do dia 13 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011124754953;19 de janeiro de 2026 21:12 hs.;Entregue;1;CB001-PT;Dom Stark;20 de janeiro | 23:10;22 de janeiro | 12:14
2000011124621363;19 de janeiro de 2026 21:02 hs.;A caminho;1;2-ALLEGRA-PT;Dom Stark;28 de janeiro | 04:19; 
2000011124420979;19 de janeiro de 2026 20:51 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;27 de janeiro | 23:16; 
2000014783991012;19 de janeiro de 2026 20:48 hs.;Devolução a caminho. Chegará no dia 5 de fevereiro;1;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 22:53; 
2000011124308573;19 de janeiro de 2026 20:47 hs.;Entregue;1;8-ALLEGRA-PT;Dom Stark;21 de janeiro | 03:20;26 de janeiro | 17:41
2000011124060053;19 de janeiro de 2026 20:34 hs.;Entregue;4;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 00:09;22 de janeiro | 15:06
2000011124053337;19 de janeiro de 2026 20:30 hs.;Para entregar na coleta do dia 6 de fevereiro;6;1-ALLEGRA-PT;Dom Stark; ; 
2000011123612775;19 de janeiro de 2026 20:07 hs.;Devolvido no dia 27 de janeiro;1;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:41; 
2000011123631179;19 de janeiro de 2026 20:06 hs.;Pronto para coleta;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011123397833;19 de janeiro de 2026 19:55 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 04:01; 
2000011123225207;19 de janeiro de 2026 19:44 hs.;Para entregar na coleta do dia 9 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011123128525;19 de janeiro de 2026 19:39 hs.;Para entregar na coleta do dia 10 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000014782745290;19 de janeiro de 2026 19:23 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 00:20;26 de janeiro | 12:55
2000011122633557;19 de janeiro de 2026 19:11 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 07:12;23 de janeiro | 13:03
2000011122580617;19 de janeiro de 2026 19:08 hs.;Devolvido no dia 26 de janeiro;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 03:50; 
2000011122499459;19 de janeiro de 2026 19:04 hs.;Para entregar na coleta do dia 18 de fevereiro;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011122329137;19 de janeiro de 2026 18:55 hs.;Entregue;1;2-ALLEGRA-PT;Dom Stark;27 de janeiro | 03:57;28 de janeiro | 08:49
2000011113339743;19 de janeiro de 2026 18:51 hs.;Para entregar na coleta do dia 2 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000014782254426;19 de janeiro de 2026 18:48 hs.;Entregue;1;CB001-PT;Dom Stark;21 de janeiro | 06:41;26 de janeiro | 16:55
2000011122152513;19 de janeiro de 2026 18:47 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 01:27;23 de janeiro | 14:21
2000011122053111;19 de janeiro de 2026 18:39 hs.;Para entregar na coleta do dia 2 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011121813229;19 de janeiro de 2026 18:25 hs.;A caminho;5;1-ALLEGRA-PT;Dom Stark;26 de janeiro | 23:26; 
2000011121206849;19 de janeiro de 2026 17:50 hs.;Para entregar na coleta do dia 4 de fevereiro;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011120948813;19 de janeiro de 2026 17:34 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;27 de janeiro | 05:06; 
2000011120238121;19 de janeiro de 2026 16:55 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 04:01;23 de janeiro | 19:59
2000011120040273;19 de janeiro de 2026 16:45 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:58;25 de janeiro | 10:14
2000011119359467;19 de janeiro de 2026 16:06 hs.;Pronto para coleta;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011119314209;19 de janeiro de 2026 16:03 hs.;Para entregar na coleta do dia 4 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011119168095;19 de janeiro de 2026 15:55 hs.;A caminho;4;1-ALLEGRA-PT;Dom Stark;26 de janeiro | 23:33; 
2000011118915805;19 de janeiro de 2026 15:42 hs.;Para entregar na coleta do dia 2 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011118632821;19 de janeiro de 2026 15:28 hs.;A caminho;4;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:11; 
2000011118223187;19 de janeiro de 2026 15:26 hs.;Cancelada pelo comprador;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011118614593;19 de janeiro de 2026 15:25 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34; 
2000011118461779;19 de janeiro de 2026 15:17 hs.;Cancelada pelo comprador;1;2-ALLEGRA-PT;Dom Stark; ; 
2000011118061467;19 de janeiro de 2026 14:59 hs.;Entregue;6;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:37;27 de janeiro | 15:23
2000011118032531;19 de janeiro de 2026 14:55 hs.;Devolvido no dia 22 de janeiro;1;2-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:41; 
2000011117982441;19 de janeiro de 2026 14:53 hs.;Cancelada pelo comprador;1;1-ALLEGRA-PT;Dom Stark; ; 
2000014778714400;19 de janeiro de 2026 14:52 hs.;Vamos te devolver um pacote antes do dia 11 de fevereiro;1;2-ALLEGRA-PT;Dom Stark;21 de janeiro | 07:12; 
2000011117746005;19 de janeiro de 2026 14:39 hs.;Mediação finalizada. Te demos o dinheiro.;1;4-ALLEGRA-ND;Dom Stark;21 de janeiro | 06:37;23 de janeiro | 14:49
2000011117691279;19 de janeiro de 2026 14:36 hs.;Devolvido no dia 22 de janeiro;1;2-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:41; 
2000011117103415;19 de janeiro de 2026 14:06 hs.;Entregue;1;10-ALLEGRA-PT;Dom Stark;21 de janeiro | 03:20;23 de janeiro | 12:24
2000011117083805;19 de janeiro de 2026 14:05 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;28 de janeiro | 04:54; 
2000011116984765;19 de janeiro de 2026 14:00 hs.;Reclamação encerrada com reembolso para o comprador;2;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 00:09;22 de janeiro | 10:27
2000011116961059;19 de janeiro de 2026 13:58 hs.;Entregue;6;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 22:52;25 de janeiro | 12:27
2000011116597033;19 de janeiro de 2026 13:38 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 03:50;23 de janeiro | 12:11
2000011115921657;19 de janeiro de 2026 13:02 hs.;Pronto para coleta;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011115737899;19 de janeiro de 2026 12:51 hs.;A caminho;1;6-ALLEGRA-PT;Dom Stark;28 de janeiro | 01:41; 
2000011115532761;19 de janeiro de 2026 12:42 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;27 de janeiro | 23:16; 
2000011115492027;19 de janeiro de 2026 12:40 hs.;Cancelada pelo comprador;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011115364641;19 de janeiro de 2026 12:32 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;28 de janeiro | 02:08; 
2000011115137471;19 de janeiro de 2026 12:20 hs.;Devolvido no dia 26 de janeiro;1;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:41; 
2000011115037057;19 de janeiro de 2026 12:17 hs.;Para entregar na coleta do dia 5 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011114959801;19 de janeiro de 2026 12:09 hs.;Pronto para coleta;5;1-ALLEGRA-PT;Dom Stark; ; 
2000011114906989;19 de janeiro de 2026 12:07 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 07:10;27 de janeiro | 11:24
2000011114784219;19 de janeiro de 2026 11:59 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 23:06; 
2000011114661855;19 de janeiro de 2026 11:52 hs.;Para entregar na coleta do dia 2 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000014768261606;19 de janeiro de 2026 11:22 hs.;Devolvido no dia 26 de janeiro;1;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:41; 
2000011113963383;19 de janeiro de 2026 11:12 hs.;Devolvido no dia 26 de janeiro;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:37; 
2000011113732673;19 de janeiro de 2026 11:03 hs.;Para entregar na coleta do dia 3 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011113751061;19 de janeiro de 2026 11:01 hs.;Para entregar na coleta do dia 3 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011113619327;19 de janeiro de 2026 10:51 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 02:24;22 de janeiro | 16:02
2000011113350215;19 de janeiro de 2026 10:47 hs.;Devolução a caminho. Chegará entre 2 e 3 de fevereiro;1;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 23:09; 
2000014774956898;19 de janeiro de 2026 10:43 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 07:12;22 de janeiro | 20:19
2000011113479755;19 de janeiro de 2026 10:43 hs.;Para entregar na coleta do dia 9 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011113281183;19 de janeiro de 2026 10:30 hs.;Para entregar na coleta do dia 6 de fevereiro;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011113165227;19 de janeiro de 2026 10:22 hs.;Para entregar na coleta do dia 3 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011113145877;19 de janeiro de 2026 10:21 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 01:27;24 de janeiro | 19:43
2000011113092281;19 de janeiro de 2026 10:19 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 07:00;23 de janeiro | 10:22
2000011113018005;19 de janeiro de 2026 10:12 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;28 de janeiro | 04:54; 
2000011112912271;19 de janeiro de 2026 10:05 hs.;Entregue;1;3-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:37;24 de janeiro | 17:56
2000011112657829;19 de janeiro de 2026 09:47 hs.;Reclamação aberta para resolver até sexta-feira;1;8-CHIFRE-PT;Dom Stark;20 de janeiro | 03:44;24 de janeiro | 15:08
2000011112463115;19 de janeiro de 2026 09:31 hs.;Para entregar na coleta de amanhã;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011112401999;19 de janeiro de 2026 09:28 hs.;A caminho;2;6-ALLEGRA-PT;Dom Stark;20 de janeiro | 06:06; 
2000011112401997;19 de janeiro de 2026 09:28 hs.;A caminho;2;6-ALLEGRA-PT;Dom Stark;20 de janeiro | 06:06; 
2000011112331077;19 de janeiro de 2026 09:22 hs.;Para entregar na coleta do dia 2 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011112311321;19 de janeiro de 2026 09:21 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 01:55;21 de janeiro | 15:16
2000011112272115;19 de janeiro de 2026 09:17 hs.;Devolução a caminho. Chegará no dia 5 de fevereiro;4;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 04:01; 
2000011112179793;19 de janeiro de 2026 09:11 hs.;A caminho;10;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 07:17; 
2000011112114645;19 de janeiro de 2026 09:04 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 07:32;25 de janeiro | 20:27
2000011111771957;19 de janeiro de 2026 08:29 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:58;24 de janeiro | 14:04
2000014773362138;19 de janeiro de 2026 07:52 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 02:24;22 de janeiro | 12:21
2000011111373973;19 de janeiro de 2026 07:25 hs.;Para entregar na coleta do dia 30 de janeiro;3;4-ALLEGRA-PT;Dom Stark; ; 
2000011111139653;19 de janeiro de 2026 06:09 hs.;Entregue;1;6-ALLEGRA-PT;Dom Stark;21 de janeiro | 23:09;26 de janeiro | 17:09
2000011110203769;19 de janeiro de 2026 01:12 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 02:43;24 de janeiro | 11:55
2000011110055633;19 de janeiro de 2026 00:52 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 23:09;23 de janeiro | 11:44
2000011109050267;18 de janeiro de 2026 23:12 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;20 de janeiro | 05:03;23 de janeiro | 18:13
2000011108051933;18 de janeiro de 2026 22:00 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;28 de janeiro | 04:54; 
2000014770207586;18 de janeiro de 2026 21:55 hs.;Cancelada pelo comprador;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011107942245;18 de janeiro de 2026 21:52 hs.;Pronto para coleta;6;1-ALLEGRA-PT;Dom Stark; ; 
2000011107838115;18 de janeiro de 2026 21:46 hs.;Para entregar na coleta do dia 4 de fevereiro;1;8-ALLEGRA-PT;Dom Stark; ; 
2000011107838111;18 de janeiro de 2026 21:45 hs.;Para entregar na coleta do dia 4 de fevereiro;1;8-ALLEGRA-PT;Dom Stark; ; 
2000011107793021;18 de janeiro de 2026 21:44 hs.;Para entregar na coleta do dia 12 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011107729065;18 de janeiro de 2026 21:39 hs.;Para entregar na coleta do dia 4 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011107544701;18 de janeiro de 2026 21:26 hs.;Para entregar na coleta de amanhã;1;6-ALLEGRA-PT;Dom Stark; ; 
2000011107425477;18 de janeiro de 2026 21:18 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 02:51;21 de janeiro | 11:35
2000011107233365;18 de janeiro de 2026 21:05 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 06:49;24 de janeiro | 16:16
2000011107191113;18 de janeiro de 2026 21:02 hs.;A caminho;1;6-ALLEGRA-VR;Dom Stark;28 de janeiro | 03:40; 
2000011107166023;18 de janeiro de 2026 21:02 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;19 de janeiro | 23:08;21 de janeiro | 11:55
2000011107040801;18 de janeiro de 2026 20:54 hs.;Devolvido no dia 23 de janeiro;1;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:41; 
2000011106789601;18 de janeiro de 2026 20:36 hs.;Para entregar na coleta do dia 30 de janeiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011106694769;18 de janeiro de 2026 20:30 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 04:08;26 de janeiro | 10:58
2000011106265433;18 de janeiro de 2026 20:01 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:43; 
2000014768780950;18 de janeiro de 2026 20:00 hs.;Para entregar na coleta de amanhã;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011105976207;18 de janeiro de 2026 19:40 hs.;Entregue;6;1-ALLEGRA-PT;Dom Stark;20 de janeiro | 05:03;27 de janeiro | 15:00
2000011105896981;18 de janeiro de 2026 19:35 hs.;Para entregar na coleta do dia 2 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011105792011;18 de janeiro de 2026 19:27 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;24 de janeiro | 02:49;25 de janeiro | 08:15
2000011105542391;18 de janeiro de 2026 19:10 hs.;Para entregar na coleta de amanhã;2;6-ALLEGRA-PT;Dom Stark; ; 
2000011105290541;18 de janeiro de 2026 18:52 hs.;Para entregar na coleta do dia 9 de fevereiro;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011105149677;18 de janeiro de 2026 18:41 hs.;Para entregar na coleta de amanhã;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011105136045;18 de janeiro de 2026 18:41 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;19 de janeiro | 23:08;21 de janeiro | 13:47
2000011104802201;18 de janeiro de 2026 18:17 hs.;Venda entregue;1;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 06:38;24 de janeiro | 11:49
2000011104481311;18 de janeiro de 2026 17:53 hs.;Para entregar na coleta do dia 30 de janeiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011104102179;18 de janeiro de 2026 17:27 hs.;Mediação com devolução habilitada;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011103714501;18 de janeiro de 2026 17:01 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 06:38;22 de janeiro | 14:13
2000011103737039;18 de janeiro de 2026 17:00 hs.;Para entregar na coleta do dia 18 de fevereiro;17;1-ALLEGRA-PT;Dom Stark; ; 
2000011103663053;18 de janeiro de 2026 16:55 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 01:28;22 de janeiro | 12:28
2000011103352387;18 de janeiro de 2026 16:33 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;28 de janeiro | 01:18; 
2000011103205909;18 de janeiro de 2026 16:23 hs.;Para entregar na coleta do dia 18 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011103146617;18 de janeiro de 2026 16:19 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 01:27;23 de janeiro | 10:31
2000011103139755;18 de janeiro de 2026 16:18 hs.;A caminho;4;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:11; 
2000011102748555;18 de janeiro de 2026 15:50 hs.;Reclamação aberta para resolver hoje;1;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 07:32;26 de janeiro | 10:58
2000014765404906;18 de janeiro de 2026 15:13 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 01:27;25 de janeiro | 11:32
2000011102168231;18 de janeiro de 2026 15:07 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;20 de janeiro | 07:32;22 de janeiro | 17:44
2000011101941257;18 de janeiro de 2026 14:50 hs.;Devolvido no dia 22 de janeiro;1;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 06:41; 
2000011101795117;18 de janeiro de 2026 14:39 hs.;Entregue;3;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 07:26;22 de janeiro | 14:10
2000011101044257;18 de janeiro de 2026 13:45 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 23:07;27 de janeiro | 10:37
2000011100932085;18 de janeiro de 2026 13:36 hs.;Entregue;4;1-ALLEGRA-PT;Dom Stark;20 de janeiro | 01:51;24 de janeiro | 15:08
2000011100591623;18 de janeiro de 2026 13:11 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;19 de janeiro | 23:08;21 de janeiro | 15:32
2000011100392721;18 de janeiro de 2026 12:56 hs.;Entregue;1;6-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:58;24 de janeiro | 11:40
2000011100369639;18 de janeiro de 2026 12:56 hs.;Pronto para coleta;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011100276659;18 de janeiro de 2026 12:48 hs.;Envio atrasado;4;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:58; 
2000011099731345;18 de janeiro de 2026 12:04 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;21 de janeiro | 01:27;23 de janeiro | 18:41
2000011099673485;18 de janeiro de 2026 12:01 hs.;Entregue;1;5M-NAPA-BR;Dom Stark;21 de janeiro | 04:24;23 de janeiro | 13:39
2000011099402787;18 de janeiro de 2026 11:40 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;28 de janeiro | 02:32; 
2000011099125793;18 de janeiro de 2026 11:16 hs.;A caminho;4;1-ALLEGRA-PT;Dom Stark;26 de janeiro | 22:54; 
2000011098996555;18 de janeiro de 2026 11:05 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 01:11;23 de janeiro | 19:54
2000011098849039;18 de janeiro de 2026 11:01 hs.;Mediação finalizada. Te demos o dinheiro.;1;6-ALLEGRA-PT;Dom Stark;20 de janeiro | 07:26;22 de janeiro | 10:15
2000011098705119;18 de janeiro de 2026 10:39 hs.;A caminho;1;2-ALLEGRA-PT;Dom Stark;27 de janeiro | 23:06; 
2000011098686749;18 de janeiro de 2026 10:39 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;20 de janeiro | 01:19;20 de janeiro | 18:06
2000011098686189;18 de janeiro de 2026 10:38 hs.;Para entregar na coleta do dia 6 de fevereiro;2;4-ALLEGRA-PT;Dom Stark; ; 
2000011098516349;18 de janeiro de 2026 10:20 hs.;Cancelada pelo comprador;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011098490111;18 de janeiro de 2026 10:18 hs.;Reclamação aberta para resolver até quinta-feira;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 23:07;27 de janeiro | 13:16
2000011098257745;18 de janeiro de 2026 09:52 hs.;Para entregar na coleta do dia 3 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011098208627;18 de janeiro de 2026 09:47 hs.;Para entregar na coleta do dia 12 de fevereiro;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011098175697;18 de janeiro de 2026 09:41 hs.;Para entregar na coleta do dia 11 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011098108917;18 de janeiro de 2026 09:34 hs.;Para entregar na coleta do dia 2 de fevereiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011097918677;18 de janeiro de 2026 09:08 hs.;Entregue;3;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 03:37;24 de janeiro | 19:40
2000011097443153;18 de janeiro de 2026 07:12 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;20 de janeiro | 01:37;20 de janeiro | 18:53
2000011097387301;18 de janeiro de 2026 06:46 hs.;Cancelada pelo comprador;1;4-CHIFRE-PT;Dom Stark; ; 
2000010980433557;18 de janeiro de 2026 03:49 hs.;Entregue;1;20-PL027-MR;Dom Stark;19 de janeiro | 18:23;22 de janeiro | 22:16
2000011095569151;17 de janeiro de 2026 23:14 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 01:15;23 de janeiro | 18:41
2000011095387003;17 de janeiro de 2026 23:00 hs.;Devolução em preparação;1;6-ALLEGRA-PT;Dom Stark; ; 
2000011094819907;17 de janeiro de 2026 22:09 hs.;Entregue;1;6-ALLEGRA-PT;Dom Stark;21 de janeiro | 23:24;23 de janeiro | 14:29
2000011094447039;17 de janeiro de 2026 21:37 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 05:32;22 de janeiro | 10:49
2000011094351877;17 de janeiro de 2026 21:29 hs.;Entregue;4;1-ALLEGRA-PT;Dom Stark;20 de janeiro | 22:53;25 de janeiro | 11:20
2000011093101081;17 de janeiro de 2026 19:48 hs.;Cancelada pelo comprador;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011092143889;17 de janeiro de 2026 18:33 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;26 de janeiro | 22:54; 
2000011091740289;17 de janeiro de 2026 18:03 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;28 de janeiro | 04:54; 
2000011090942381;17 de janeiro de 2026 17:01 hs.;Entregue;1;6-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:14;24 de janeiro | 10:21
2000011090218781;17 de janeiro de 2026 16:05 hs.;A caminho;1;6-ALLEGRA-PT;Dom Stark;20 de janeiro | 07:26; 
2000011090175549;17 de janeiro de 2026 16:01 hs.;Venda entregue;1;6-ALLEGRA-PT;Dom Stark;20 de janeiro | 07:26;26 de janeiro | 09:45
2000011089851269;17 de janeiro de 2026 15:36 hs.;A caminho;6;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 23:06; 
2000011089479205;17 de janeiro de 2026 15:13 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 05:03;26 de janeiro | 14:37
2000011089416885;17 de janeiro de 2026 15:05 hs.;Entregue;1;2-ALLEGRA-PT;Dom Stark;20 de janeiro | 01:51;22 de janeiro | 13:21
2000011089293565;17 de janeiro de 2026 14:54 hs.;Cancelada pelo comprador;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011089289423;17 de janeiro de 2026 14:54 hs.;Entregue;2;6-ALLEGRA-PT;Dom Stark;20 de janeiro | 02:24;26 de janeiro | 17:55
2000011089086831;17 de janeiro de 2026 14:41 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;20 de janeiro | 01:51;23 de janeiro | 13:51
2000011088928991;17 de janeiro de 2026 14:29 hs.;Para entregar na coleta de amanhã;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011087164533;17 de janeiro de 2026 12:20 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 23:07; 
2000011086942541;17 de janeiro de 2026 12:06 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;26 de janeiro | 23:26; 
2000011086932261;17 de janeiro de 2026 12:03 hs.;Pronto para coleta;1;4-ALLEGRA-PT;Dom Stark; ; 
2000014752182376;17 de janeiro de 2026 11:30 hs.;A caminho;1;6-ALLEGRA-PT;Dom Stark;24 de janeiro | 05:22; 
2000011085736405;17 de janeiro de 2026 10:29 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 02:14;27 de janeiro | 15:49
2000011085408637;17 de janeiro de 2026 10:04 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 04:36;25 de janeiro | 11:33
